"PHYSICALID","the_geom","ST_WIDTH","SHAPE_Leng","start_lon","start_lat","end_lon","end_lat","start_ID","end_ID"
166656,"LINESTRING (-74.00075970479082 40.75196879755683, -74.0007339397931 40.75196189129468, -74.00070799482636 40.75195538591772, -74.00068188090486 40.75194928511135, -74.00065560772103 40.751943590885695, -74.00062918783108 40.75193830575348, -74.0006026322492 40.75193343189238, -74.00057595022722 40.75192897181514, -74.00054915432128 40.7519249266943, -74.00052225532524 40.75192129820501, -74.00049526447351 40.75191808869249, -74.00046819344111 40.75191529899428, -74.00044105324207 40.751912929947906, -74.00041385467026 40.751910982893456, -74.00038660962088 40.75190945850101, -74.00035932954863 40.751908357440556, -74.00033202546759 40.751907680047125, -74.00030470839181 40.75190742715827, -74.00027739043685 40.75190759843893, -74.00025008283706 40.7519081940566, -74.00022279748765 40.75190921300608, -74.00019554474189 40.751910655622446, -74.00018504541185 40.75191132825691, -74.0001745150194 40.75191159229441, -74.00016398110117 40.75191144672974, -74.00015347009241 40.75191089290309, -74.00014301041097 40.75190993165204, -74.00013262871235 40.75190856532194, -74.00012235187235 40.751906797263295, -74.00011220764793 40.75190463266945, -74.000102222254 40.75190207740377)",30,185.222576753,-74.0007597047908,40.7519687975568,-74.000102222254,40.7519020774038,"-74.00076 40.75197","-74.0001 40.7519"
135904,"LINESTRING (-73.91830152516256 40.79133853910614, -73.91853371626888 40.791160502275275)",20,91.3300786244,-73.9183015251626,40.7913385391061,-73.9185337162689,40.7911605022753,"-73.9183 40.79134","-73.91853 40.79116"
95947,"LINESTRING (-73.9445220754902 40.846420698660566, -73.94465239185831 40.84658379571196)",26,69.5052084604,-73.9445220754902,40.8464206986606,-73.9446523918583,40.846583795712,"-73.94452 40.84642","-73.94465 40.84658"
3775,"LINESTRING (-73.96417598587449 40.79236204502794, -73.96371096541846 40.79301293438065, -73.96280590635729 40.794235813232135)",62,781.024102399,-73.9641759858745,40.7923620450279,-73.9628059063573,40.7942358132321,"-73.96418 40.79236","-73.96281 40.79424"
30776,"LINESTRING (-73.94479099734475 40.76686486603592, -73.944388084261 40.766924627706956)",24,113.711959834,-73.9447909973448,40.7668648660359,-73.944388084261,40.766924627707,"-73.94479 40.76686","-73.94439 40.76692"
3661,"LINESTRING (-73.96384291091125 40.76530968567013, -73.96340154149789 40.765911191035144)",70,250.946546808,-73.9638429109113,40.7653096856701,-73.9634015414979,40.7659111910351,"-73.96384 40.76531","-73.9634 40.76591"
2995,"LINESTRING (-73.97400709768398 40.791425946357364, -73.97354474925035 40.79205057194146)",40,261.111928943,-73.974007097684,40.7914259463574,-73.9735447492504,40.7920505719415,"-73.97401 40.79143","-73.97354 40.79205"
78603,"LINESTRING (-74.00397125998248 40.71182237061801, -74.00392880866238 40.71179310527797, -74.00373096785691 40.71165672948068)",20,89.8869935673,-74.0039712599825,40.711822370618,-74.0037309678569,40.7116567294807,"-74.00397 40.71182","-74.00373 40.71166"
72670,"LINESTRING (-73.94423175212907 40.81967266821447, -73.94561280697297 40.820255543792186)",30,437.279863829,-73.9442317521291,40.8196726682145,-73.945612806973,40.8202555437922,"-73.94423 40.81967","-73.94561 40.82026"
1548,"LINESTRING (-73.95871908226965 40.75864023211098, -73.95869168112483 40.75867506298769)",30,14.7872235516,-73.9587190822697,40.758640232111,-73.9586916811248,40.7586750629877,"-73.95872 40.75864","-73.95869 40.75868"
72647,"LINESTRING (-73.93053063775899 40.84555889590609, -73.9305969603087 40.845797116058165)",22,88.711149058,-73.930530637759,40.8455588959061,-73.9305969603087,40.8457971160582,"-73.93053 40.84556","-73.9306 40.8458"
77787,"LINESTRING (-73.91918922689051 40.79720409315954, -73.91912102347753 40.79732150228173, -73.91908674743505 40.79733576123859, -73.9190524846044 40.79735002019454, -73.91887256186268 40.79736133096703)",24,118.380422219,-73.9191892268905,40.7972040931595,-73.9188725618627,40.797361330967,"-73.91919 40.7972","-73.91887 40.79736"
159650,"LINESTRING (-73.99320353409797 40.7223313560235, -73.99302423134853 40.722800465080624)",34,177.990618268,-73.993203534098,40.7223313560235,-73.9930242313485,40.7228004650806,"-73.9932 40.72233","-73.99302 40.7228"
25006,"LINESTRING (-73.93138307606154 40.80183100865529, -73.93119911777555 40.802078221454146)",32,103.470636918,-73.9313830760615,40.8018310086553,-73.9311991177755,40.8020782214541,"-73.93138 40.80183","-73.9312 40.80208"
80040,"LINESTRING (-73.98544389943555 40.731657806760126, -73.98306946972 40.730655225564874)",30,752.653705655,-73.9854438994356,40.7316578067601,-73.98306946972,40.7306552255649,"-73.98544 40.73166","-73.98307 40.73066"
131574,"LINESTRING (-73.9747381507163 40.718227677739534, -73.97475159165208 40.71826309837656, -73.97468687459215 40.718841701604084)",0,224.996787088,-73.9747381507163,40.7182276777395,-73.9746868745922,40.7188417016041,"-73.97474 40.71823","-73.97469 40.71884"
90866,"LINESTRING (-73.95094363616475 40.83099268802303, -73.95096639741138 40.83109071684118, -73.95098614993441 40.831153399656195, -73.95101581622912 40.831212745914584, -73.9510960922404 40.831273779495454, -73.95118406863244 40.83132729696445, -73.95125114461219 40.831379139506815, -73.95126803461167 40.831466008678376)",14,203.976863297,-73.9509436361648,40.830992688023,-73.9512680346117,40.8314660086784,"-73.95094 40.83099","-73.95127 40.83147"
83016,"LINESTRING (-73.94015793743944 40.80640908964354, -73.93869430552317 40.80579102921121)",34,463.558507565,-73.9401579374394,40.8064090896435,-73.9386943055232,40.8057910292112,"-73.94016 40.80641","-73.93869 40.80579"
16591,"LINESTRING (-73.98690095452106 40.739542638530736, -73.98684918554815 40.739521821837066, -73.98677423725373 40.73949289854056)",30,39.5171147948,-73.9869009545211,40.7395426385307,-73.9867742372537,40.7394928985406,"-73.9869 40.73954","-73.98677 40.73949"
92695,"LINESTRING (-73.9288215632894 40.86086027581671, -73.93003057256016 40.86041666712121, -73.9307708866132 40.86064070505663)",30,591.884101892,-73.9288215632894,40.8608602758167,-73.9307708866132,40.8606407050566,"-73.92882 40.86086","-73.93077 40.86064"
131966,"LINESTRING (-74.01270167940491 40.71909177532674, -74.01267514578569 40.71920652088976, -74.01265120191904 40.71931914476825, -74.01262445088469 40.719498269052295, -74.01260897359353 40.719652722763634, -74.01255545088233 40.71990478526048, -74.01249206455022 40.72017830143882, -74.01245544379395 40.72035313603705)",0,464.842821339,-74.0127016794049,40.7190917753267,-74.012455443794,40.720353136037,"-74.0127 40.71909","-74.01246 40.72035"
2466,"LINESTRING (-73.93543790365267 40.81020369187918, -73.93515973220276 40.81066469866949, -73.93492264004712 40.8115216047834)",22,503.797040779,-73.9354379036527,40.8102036918792,-73.9349226400471,40.8115216047834,"-73.93544 40.8102","-73.93492 40.81152"
999,"LINESTRING (-73.9928034094901 40.74291001970074, -73.99232182410776 40.74356809342188)",64,274.393583525,-73.9928034094901,40.7429100197007,-73.9923218241078,40.7435680934219,"-73.9928 40.74291","-73.99232 40.74357"
79146,"LINESTRING (-73.99574495408581 40.767989992991296, -73.99584888481222 40.76803398617371, -73.99597495251135 40.768077016597466)",30,71.2279468507,-73.9957449540858,40.7679899929913,-73.9959749525113,40.7680770165975,"-73.99574 40.76799","-73.99597 40.76808"
19423,"LINESTRING (-73.96172701414731 40.75994980709165, -73.96151791206142 40.75984036062393, -73.96101285795383 40.759637664914365)",22,228.534715679,-73.9617270141473,40.7599498070917,-73.9610128579538,40.7596376649144,"-73.96173 40.75995","-73.96101 40.75964"
133196,"LINESTRING (-73.92462655804574 40.798492697667996, -73.92468596663839 40.79825156105795)",0,89.381004715,-73.9246265580457,40.798492697668,-73.9246859666384,40.798251561058,"-73.92463 40.79849","-73.92469 40.79825"
3874,"LINESTRING (-73.94157724065518 40.83348746648928, -73.94111819524213 40.83411376087718)",60,261.157989376,-73.9415772406552,40.8334874664893,-73.9411181952421,40.8341137608772,"-73.94158 40.83349","-73.94112 40.83411"
3037,"LINESTRING (-73.93331215384306 40.8553345840697, -73.93276050002905 40.85650309200866)",60,452.256947969,-73.9333121538431,40.8553345840697,-73.932760500029,40.8565030920087,"-73.93331 40.85533","-73.93276 40.8565"
2248,"LINESTRING (-73.97454045583096 40.78324253771812, -73.97405818202098 40.78390111977805)",60,274.610087168,-73.974540455831,40.7832425377181,-73.974058182021,40.7839011197781,"-73.97454 40.78324","-73.97406 40.7839"
19290,"LINESTRING (-73.95540729761608 40.7768684798968, -73.95316583164943 40.77592319781634)",30,709.934357891,-73.9554072976161,40.7768684798968,-73.9531658316494,40.7759231978163,"-73.95541 40.77687","-73.95317 40.77592"
98994,"LINESTRING (-73.94798281636433 40.85065756164103, -73.94829558458316 40.850719693631284, -73.95211519258018 40.851478386616726, -73.95211641994386 40.851478630202664, -73.95301217847566 40.85165653482787)",40,1438.19976798,-73.9479828163643,40.850657561641,-73.9530121784757,40.8516565348279,"-73.94798 40.85066","-73.95301 40.85166"
148006,"LINESTRING (-73.93874621696136 40.78661043095311, -73.93862118264721 40.78674645489004, -73.9385758726219 40.786724751310395)",0,75.2865783329,-73.9387462169614,40.7866104309531,-73.9385758726219,40.7867247513104,"-73.93875 40.78661","-73.93858 40.78672"
24864,"LINESTRING (-73.93700641644854 40.83419311018035, -73.93605586827915 40.83503386479075, -73.93585465260333 40.83524749430841, -73.93558411332826 40.83554589341351, -73.93536942035765 40.83582567358065, -73.93506529646842 40.83624808680183, -73.93495289076186 40.83638883365302)",20,984.820753095,-73.9370064164485,40.8341931101804,-73.9349528907619,40.836388833653,"-73.93701 40.83419","-73.93495 40.83639"
81181,"LINESTRING (-73.98835358020787 40.72007727694146, -73.98776860027682 40.72123431727492)",26,451.657199233,-73.9883535802079,40.7200772769415,-73.9877686002768,40.7212343172749,"-73.98835 40.72008","-73.98777 40.72123"
303,"LINESTRING (-74.01114353359851 40.72581447547113, -74.01108885963123 40.7261136081587)",54,110.031856274,-74.0111435335985,40.7258144754711,-74.0110888596312,40.7261136081587,"-74.01114 40.72581","-74.01109 40.72611"
66958,"LINESTRING (-73.93419935308692 40.80684108086163, -73.93382750700245 40.80698845075083)",60,116.101556914,-73.9341993530869,40.8068410808616,-73.9338275070024,40.8069884507508,"-73.9342 40.80684","-73.93383 40.80699"
1508,"LINESTRING (-74.00779675076623 40.70306351503656, -74.00690059279856 40.70361250886468)",30,318.976115676,-74.0077967507662,40.7030635150366,-74.0069005927986,40.7036125088647,"-74.0078 40.70306","-74.0069 40.70361"
81588,"LINESTRING (-73.95779380470289 40.77359989645161, -73.95555324404263 40.772654075481086)",30,709.836955685,-73.9577938047029,40.7735998964516,-73.9555532440426,40.7726540754811,"-73.95779 40.7736","-73.95555 40.77265"
3236,"LINESTRING (-73.94326923360796 40.84500014768335, -73.94314957322158 40.84557085714657, -73.94311587834822 40.8459249231149)",34,339.886188746,-73.943269233608,40.8450001476834,-73.9431158783482,40.8459249231149,"-73.94327 40.845","-73.94312 40.84592"
3326,"LINESTRING (-73.98548248925992 40.72204661767798, -73.98464329713818 40.721798220073815)",38,249.59960008,-73.9854824892599,40.722046617678,-73.9846432971382,40.7217982200738,"-73.98548 40.72205","-73.98464 40.7218"
72782,"LINESTRING (-73.94306863748629 40.84672603194509, -73.9426950890281 40.84740177475056, -73.94261355304025 40.847578320292705, -73.94258460136156 40.84766199864171)",22,366.696089551,-73.9430686374863,40.8467260319451,-73.9425846013616,40.8476619986417,"-73.94307 40.84673","-73.94258 40.84766"
2669,"LINESTRING (-73.96167816853401 40.760013966331435, -73.96164363263814 40.76005959223697)",70,19.1797265428,-73.961678168534,40.7600139663314,-73.9616436326381,40.760059592237,"-73.96168 40.76001","-73.96164 40.76006"
82427,"LINESTRING (-73.91925481756165 40.87100784163108, -73.91969887598339 40.87206353003414)",14,403.760038691,-73.9192548175617,40.8710078416311,-73.9196988759834,40.8720635300341,"-73.91925 40.87101","-73.9197 40.87206"
77525,"LINESTRING (-73.96309590728949 40.765681311896806, -73.96160832981933 40.76505091425959)",24,471.756323999,-73.9630959072895,40.7656813118968,-73.9616083298193,40.7650509142596,"-73.9631 40.76568","-73.96161 40.76505"
1937,"LINESTRING (-73.9836215844645 40.74972377165352, -73.98317416294084 40.75034220919064)",54,257.168746353,-73.9836215844645,40.7497237716535,-73.9831741629408,40.7503422091906,"-73.98362 40.74972","-73.98317 40.75034"
134305,"LINESTRING (-73.93488828400565 40.83578368833678, -73.93482115271209 40.83584766314326, -73.93473547113913 40.83594197721622, -73.93463510596277 40.83605019207713, -73.93460027764807 40.8360968681106, -73.9345397376505 40.836195685090686, -73.93453805992255 40.83619732000924, -73.93432618287385 40.836555320725665, -73.93418820847619 40.836786624046006, -73.9340075465383 40.83711692529501, -73.93388475170806 40.83731482042936, -73.93353606803817 40.8378601686489, -73.93309901245706 40.83863305587705, -73.93272811174023 40.83934573471217, -73.93212768078193 40.84040970462734, -73.93194394320774 40.840731816435884, -73.9316049449507 40.84133453290831, -73.93139847231969 40.84169602737654, -73.93138888319451 40.8417128160951, -73.93111321254779 40.84219696171677, -73.93100400268186 40.8424025584451)",0,2643.48068794,-73.9348882840057,40.8357836883368,-73.9310040026819,40.8424025584451,"-73.93489 40.83578","-73.931 40.8424"
2460,"LINESTRING (-73.93795348089954 40.806295722742156, -73.9375128147134 40.8069221504186)",24,258.787718305,-73.9379534808995,40.8062957227422,-73.9375128147134,40.8069221504186,"-73.93795 40.8063","-73.93751 40.80692"
2743,"LINESTRING (-73.97647824022646 40.72307827540964, -73.97642214556498 40.723155507331796, -73.97626226457976 40.72337563325591, -73.97619004498641 40.72347506589666, -73.97609390952636 40.72360742609913, -73.97603286894766 40.7236914667606)",48,255.243784111,-73.9764782402265,40.7230782754096,-73.9760328689477,40.7236914667606,"-73.97648 40.72308","-73.97603 40.72369"
79462,"LINESTRING (-73.97681148611473 40.714516655296315, -73.97744483169392 40.71329948931112, -73.97758682626483 40.713253501074504)",20,519.726395446,-73.9768114861147,40.7145166552963,-73.9775868262648,40.7132535010745,"-73.97681 40.71452","-73.97759 40.71325"
83655,"LINESTRING (-73.93191824823518 40.866896649197386, -73.93189406399638 40.86690185644995, -73.93186973760753 40.86690666507632, -73.93184527988264 40.86691107441268, -73.93182070185887 40.86691508145007, -73.93179601655824 40.86691868435333, -73.93177123347165 40.86692188162032, -73.93174636606194 40.86692467191877, -73.93172142448243 40.86692705341184, -73.93169642131227 40.86692902577193, -73.93167136780792 40.866930587330394, -73.9316462756657 40.866931737926635, -73.9316211565826 40.86693247672992, -73.93159602269589 40.86693280391498, -73.9315708848204 40.86693271814799, -73.9315457555336 40.86693222077663, -73.93152064675311 40.86693131097035, -73.9314955688495 40.86692999024303, -73.93147053462309 40.866928257764684, -73.9314455557678 40.866926115720055, -73.93142064331698 40.866923564785886, -73.93139581006946 40.86692060563986, -73.93137106595456 40.86691723962814, -73.9313464231073 40.866913469103324, -73.9313218938846 40.866909295245506, -73.93129748975977 40.866904720071844, -73.9312732204404 40.866899745933516, -73.93124909894435 40.8668943750162, -73.93122513542018 40.866888610006356, -73.9312013417827 40.86688245275396, -73.93117772928241 40.86687590728638, -73.93115430784738 40.86686897612249, -73.93113109027362 40.866861662452976, -73.93110808472291 40.86685396963332, -73.9310853039913 40.86684590085417, -73.93106275844526 40.866837461315086, -73.9310404584538 40.866828653870336, -73.9310184135017 40.866819482713744, -73.93099663550157 40.86680995170566)",16,264.206378398,-73.9319182482352,40.8668966491974,-73.9309966355016,40.8668099517057,"-73.93192 40.8669","-73.931 40.86681"
173897,"LINESTRING (-73.97071743904093 40.74507703136659, -73.97021922625794 40.74566379974997, -73.97011450751943 40.745753713597885, -73.96994996901476 40.74589498919923, -73.96962507970053 40.74618580352071)",30,506.033160431,-73.9707174390409,40.7450770313666,-73.9696250797005,40.7461858035207,"-73.97072 40.74508","-73.96963 40.74619"
26772,"LINESTRING (-73.90904547777558 40.877220720022, -73.90920768626455 40.87736249474142, -73.9093840023818 40.87749508615745, -73.90938415693863 40.87749520320965, -73.90938432254298 40.87749531139184, -73.90957338368307 40.877617556769785, -73.90957353760302 40.87761765572879, -73.909573703674 40.87761774581862, -73.90977384905428 40.877728617889055, -73.90977421692803 40.87772881585345, -73.9097746079994 40.87772899674867, -73.9099844160083 40.877827826767)",30,343.025116515,-73.9090454777756,40.877220720022,-73.9099844160083,40.877827826767,"-73.90905 40.87722","-73.90998 40.87783"
88934,"LINESTRING (-73.99831286564661 40.71111801093409, -73.99748129628755 40.71125128524873)",20,235.597452193,-73.9983128656466,40.7111180109341,-73.9974812962875,40.7112512852487,"-73.99831 40.71112","-73.99748 40.71125"
109348,"LINESTRING (-73.94977111796527 40.80294533698986, -73.9497961381438 40.802909570960374, -73.94997263882266 40.80265722887595, -73.95095521195657 40.80306562170568, -73.9507671575665 40.8033196895339, -73.95074181966599 40.80335391574813)",15,549.445910664,-73.9497711179653,40.8029453369899,-73.950741819666,40.8033539157481,"-73.94977 40.80295","-73.95074 40.80335"
648,"LINESTRING (-74.00157447249578 40.73512780624894, -74.00197135286459 40.73506987937441)",20,111.995835187,-74.0015744724958,40.7351278062489,-74.0019713528646,40.7350698793744,"-74.00157 40.73513","-74.00197 40.73507"
3889,"LINESTRING (-73.93604128237843 40.84106789416433, -73.93556697240649 40.84171252705571)",60,269.043681914,-73.9360412823784,40.8410678941643,-73.9355669724065,40.8417125270557,"-73.93604 40.84107","-73.93557 40.84171"
133180,"LINESTRING (-73.9242186522176 40.7991611899155, -73.92433501476106 40.79919009689269)",0,33.8948529424,-73.9242186522176,40.7991611899155,-73.9243350147611,40.7991900968927,"-73.92422 40.79916","-73.92434 40.79919"
1576,"LINESTRING (-73.93920484342597 40.786408264116105, -73.93884435013204 40.78683103019766, -73.93851105571183 40.78722189541758, -73.93838304839338 40.78737201239908, -73.93823602163945 40.78759902249518, -73.93810405257152 40.787863014133094, -73.93808398898544 40.787906885074, -73.93776984154452 40.78860864658537, -73.93774715152566 40.788659333481775, -73.93738450319444 40.78946056486994, -73.93738449392201 40.78946058077981, -73.93730665541679 40.78959290478178, -73.93702604766302 40.78999670938275, -73.93698170529309 40.79006051993187, -73.93698169359699 40.790060534667695, -73.93664610884566 40.79050578662854)",30,1661.14634329,-73.939204843426,40.7864082641161,-73.9366461088457,40.7905057866285,"-73.9392 40.78641","-73.93665 40.79051"
102302,"LINESTRING (-73.97949553915734 40.71488988624976, -73.98031062842897 40.7151222516716)",18,241.296188563,-73.9794955391573,40.7148898862498,-73.980310628429,40.7151222516716,"-73.9795 40.71489","-73.98031 40.71512"
160531,"LINESTRING (-74.00055385330731 40.75605090359243, -74.00081758116742 40.75616222285257, -74.00149992040005 40.75645236808775)",35,300.155098052,-74.0005538533073,40.7560509035924,-74.0014999204001,40.7564523680877,"-74.00055 40.75605","-74.0015 40.75645"
166021,"LINESTRING (-74.04569331464559 40.690576595436156, -74.04589177433986 40.69047828824394, -74.04605218786399 40.690398834905864, -74.0463955277461 40.69022293521697, -74.04654932987494 40.69014749060274, -74.0466182421612 40.6901139995969, -74.04662941824665 40.69010869114912, -74.04667793606207 40.69011013935564)",0,324.047735499,-74.0456933146456,40.6905765954362,-74.0466779360621,40.6901101393556,"-74.04569 40.69058","-74.04668 40.69011"
26918,"LINESTRING (-73.93463790338919 40.816908047973, -73.93445400138924 40.817188528558795)",30,114.165397768,-73.9346379033892,40.816908047973,-73.9344540013892,40.8171885285588,"-73.93464 40.81691","-73.93445 40.81719"
4240,"LINESTRING (-73.98976487476627 40.739177088960794, -73.9895825871568 40.73986497871097)",44,255.660225397,-73.9897648747663,40.7391770889608,-73.9895825871568,40.739864978711,"-73.98976 40.73918","-73.98958 40.73986"
66168,"LINESTRING (-73.97658722100208 40.71504728980191, -73.9765256971516 40.71503032053364)",22,18.141489436,-73.9765872210021,40.7150472898019,-73.9765256971516,40.7150303205336,"-73.97659 40.71505","-73.97653 40.71503"
19520,"LINESTRING (-73.94372475340673 40.77033934075455, -73.94343365831453 40.77059136181894)",20,122.196612136,-73.9437247534067,40.7703393407546,-73.9434336583145,40.7705913618189,"-73.94372 40.77034","-73.94343 40.77059"
83030,"LINESTRING (-73.93088430095666 40.84811893848371, -73.93233708984117 40.84873501573871)",50,460.361898622,-73.9308843009567,40.8481189384837,-73.9323370898412,40.8487350157387,"-73.93088 40.84812","-73.93234 40.84874"
101320,"LINESTRING (-74.01064454774598 40.70369501376998, -74.01034630582497 40.703268477594165)",24,176.031715031,-74.010644547746,40.70369501377,-74.010346305825,40.7032684775942,"-74.01064 40.7037","-74.01035 40.70327"
3195,"LINESTRING (-73.9482910820408 40.83386118026952, -73.94809822845681 40.83414011179015)",28,114.785472065,-73.9482910820408,40.8338611802695,-73.9480982284568,40.8341401117901,"-73.94829 40.83386","-73.9481 40.83414"
117468,"LINESTRING (-73.93201508235249 40.79795741223048, -73.93160143163341 40.798527819600615, -73.93134650086076 40.798530307905494)",0,307.876800907,-73.9320150823525,40.7979574122305,-73.9313465008608,40.7985303079055,"-73.93202 40.79796","-73.93135 40.79853"
1936,"LINESTRING (-73.9840763609537 40.74910212488142, -73.9836215844645 40.74972377165352)",54,259.178941666,-73.9840763609537,40.7491021248814,-73.9836215844645,40.7497237716535,"-73.98408 40.7491","-73.98362 40.74972"
3967,"LINESTRING (-73.98382387298214 40.72147287106174, -73.98386422812362 40.7213963781369)",35,30.0299005802,-73.9838238729821,40.7214728710617,-73.9838642281236,40.7213963781369,"-73.98382 40.72147","-73.98386 40.7214"
173029,"LINESTRING (-73.9949475999373 40.770014508451986, -73.99484746453757 40.77079280903701, -73.99473354524982 40.77149846520298)",30,543.937285717,-73.9949475999373,40.770014508452,-73.9947335452498,40.771498465203,"-73.99495 40.77001","-73.99473 40.7715"
79675,"LINESTRING (-74.01405702692135 40.71772055387505, -74.0149989837793 40.71812401674206)",40,299.648046035,-74.0140570269213,40.717720553875,-74.0149989837793,40.7181240167421,"-74.01406 40.71772","-74.015 40.71812"
81610,"LINESTRING (-73.95374364094214 40.810368068850735, -73.95451229620694 40.810686601693874)",30,242.37078721,-73.9537436409421,40.8103680688507,-73.9545122962069,40.8106866016939,"-73.95374 40.81037","-73.95451 40.81069"
79796,"LINESTRING (-73.99107969744094 40.730032621638294, -73.99064024236256 40.73062286996708)",48,247.142168116,-73.9910796974409,40.7300326216383,-73.9906402423626,40.7306228699671,"-73.99108 40.73003","-73.99064 40.73062"
92574,"LINESTRING (-73.97307604628848 40.7738378800192, -73.97320786287834 40.773881469893254, -73.97320814600866 40.77388156477853, -73.97320840224667 40.773881679090515, -73.97333363722906 40.773939394884586, -73.97344852414885 40.77401022691386, -73.97344867792667 40.774010319590914, -73.97344881649177 40.77401043119484, -73.97354989396214 40.77409252485771, -73.97363453001702 40.77418344929555, -73.97363465557366 40.77418357999418, -73.97363475446195 40.774183721073285, -73.97370134525568 40.7742806596844)",30,243.135759536,-73.9730760462885,40.7738378800192,-73.9737013452557,40.7742806596844,"-73.97308 40.77384","-73.9737 40.77428"
3779,"LINESTRING (-73.96144060721896 40.79611082668159, -73.96097971807933 40.796738644045305)",62,261.924708857,-73.961440607219,40.7961108266816,-73.9609797180793,40.7967386440453,"-73.96144 40.79611","-73.96098 40.79674"
21757,"LINESTRING (-73.95258849682273 40.80236162890808, -73.95265001531064 40.802874101309826)",44,187.486888009,-73.9525884968227,40.8023616289081,-73.9526500153106,40.8028741013098,"-73.95259 40.80236","-73.95265 40.80287"
135650,"LINESTRING (-73.92571334537199 40.78626697266709, -73.92572726740515 40.78631073605451, -73.92574062885171 40.7863546004315, -73.925753428834 40.78639856127452, -73.92576566559165 40.786442615064594, -73.9257773386884 40.78648675677584, -73.92578844724582 40.78653098255482, -73.92579898862246 40.78657528837935, -73.92580896370366 40.78661966989452, -73.92581836962681 40.78666412374813, -73.92582720705853 40.78670864407735, -73.92583547533947 40.786753228201505, -73.92584317204947 40.786797871260895, -73.92585029763302 40.78684256890029, -73.92585685121225 40.786887316763575, -73.92586283212869 40.78693211133236, -73.9258682399458 40.786976947748265, -73.9258730737849 40.78702182232522, -73.9258773340907 40.787066730540424, -73.92588101954442 40.787111668037426, -73.92588412926814 40.787156630460046, -73.92588666480785 40.78720161395628, -73.92588862396406 40.78724661333142, -73.92589000806069 40.787291626241036, -73.92589081600141 40.787336646486, -73.92589104822959 40.787381670716094, -73.92589070496935 40.787426694575814, -73.9258897853429 40.787471713541414, -73.92588829001423 40.78751672409529, -73.92588621898794 40.78756172104411, -73.92588357248756 40.78760670053495, -73.92588035051605 40.787651658882176, -73.92587655418006 40.7876965908932, -73.9258721830421 40.78774149254706, -73.92586723842739 40.78778636032655, -73.92586171901844 40.78783118870237, -73.92585562746225 40.78787597482825, -73.92584896266119 40.78792071367761, -73.92584172660268 40.787965400896, -73.92583391840786 40.78801003296469, -73.92582554072634 40.78805460469203, -73.92581659312005 40.78809911255956, -73.92580707559256 40.78814355237902, -73.9257969912332 40.78818791996413, -73.92578633938504 40.78823221045612, -73.92577512115244 40.78827642084004, -73.92576333830353 40.78832054575609, -73.92575099150262 40.78836458151898, -73.92573808229619 40.78840852394138, -73.92572461178973 40.788452369003224, -73.9257105808689 40.78849611218168, -73.92569599107945 40.788539749959554, -73.92568084330708 40.78858327781403, -73.92566513997997 40.78862669155827, -73.92564888220349 40.788669987339745)",34,885.81626416,-73.925713345372,40.7862669726671,-73.9256488822035,40.7886699873397,"-73.92571 40.78627","-73.92565 40.78867"
1301,"LINESTRING (-74.00323561087285 40.7489742548705, -74.00316116849365 40.749076423081156, -74.0031280621643 40.74912185941549, -74.00278526979143 40.7495923195851)",68,257.441507279,-74.0032356108728,40.7489742548705,-74.0027852697914,40.7495923195851,"-74.00324 40.74897","-74.00279 40.74959"
131975,"LINESTRING (-74.01184199162499 40.7223341683359, -74.01198607827243 40.72234872423276)",0,40.2896181062,-74.011841991625,40.7223341683359,-74.0119860782724,40.7223487242328,"-74.01184 40.72233","-74.01199 40.72235"
31990,"LINESTRING (-73.98735883402455 40.7389255004726, -73.98730154868954 40.738903026036425, -73.98722820005958 40.73887097800475)",30,41.3033687999,-73.9873588340245,40.7389255004726,-73.9872282000596,40.7388709780047,"-73.98736 40.73893","-73.98723 40.73887"
272,"LINESTRING (-74.01599495676233 40.70716789637648, -74.01598040719503 40.70721461366098, -74.0159722156068 40.70723656855265, -74.0159609334088 40.70726680641144, -74.01581848037776 40.70761361601638, -74.0157798718808 40.70773621059494)",32,215.570643921,-74.0159949567623,40.7071678963765,-74.0157798718808,40.7077362105949,"-74.01599 40.70717","-74.01578 40.70774"
68149,"LINESTRING (-73.99515450794482 40.75722341408754, -73.99505550704752 40.75737468596025)",85,61.5608515447,-73.9951545079448,40.7572234140875,-73.9950555070475,40.7573746859603,"-73.99515 40.75722","-73.99506 40.75737"
860,"LINESTRING (-74.0065013531848 40.732425875033776, -74.00579422144368 40.73237233294683)",26,196.947226715,-74.0065013531848,40.7324258750338,-74.0057942214437,40.7323723329468,"-74.0065 40.73243","-74.00579 40.73237"
16592,"LINESTRING (-73.98523224611299 40.73884023029238, -73.98363145069904 40.73816524561582)",32,507.216673019,-73.985232246113,40.7388402302924,-73.983631450699,40.7381652456158,"-73.98523 40.73884","-73.98363 40.73817"
131709,"LINESTRING (-73.97206165305276 40.743188030341585, -73.97198880280175 40.743162895934866)",0,22.1667830893,-73.9720616530528,40.7431880303416,-73.9719888028017,40.7431628959349,"-73.97206 40.74319","-73.97199 40.74316"
459,"LINESTRING (-74.00909373749973 40.72598639389524, -74.00896796722294 40.726746058081716)",44,278.95593482,-74.0090937374997,40.7259863938952,-74.0089679672229,40.7267460580817,"-74.00909 40.72599","-74.00897 40.72675"
3815,"LINESTRING (-73.97085813020523 40.79338014330902, -73.9703678611914 40.79405173715731)",60,279.819677192,-73.9708581302052,40.793380143309,-73.9703678611914,40.7940517371573,"-73.97086 40.79338","-73.97037 40.79405"
